Product type,SKU,Price,Availability,Number of products sold,Revenue generated,Stock levels,Lead times,Order quantities,Shipping times,Shipping carriers,Shipping costs,Supplier name,Location,Production volumes,Manufacturing costs,Defect rates,Transportation modes,Routes,Costs,Inspection results,Profit,Cost_per_Shipment,Inventory_Gap,Revenue_per_Product,Profit_Margin,Total_Lead_Time
Cosmetics,SKU-000634,174.9,1,430,75207.0,301,7.51,466,6.46,DHL,64.21,Supplier A,Los Angeles,273,96.73,7.32,Sea,Route B,254.72,Pass,75110.27,0.13749464668094216,-165,174.49419953596288,99.87138165330356,13.969999999999999
Skincare,SKU-000635,96.4,0,410,39524.0,668,7.56,93,13.47,FedEx,10.35,Supplier F,Houston,4119,38.68,7.39,Rail,Route C,386.49,Pass,39485.32,0.1101063829787234,575,96.1654501216545,99.9021354113956,21.03
Skincare,SKU-000636,107.96,1,195,21052.2,598,24.7,556,12.39,DHL,7.27,Supplier H,Atlanta,1741,135.14,6.6,Air,Route E,176.72,Fail,20917.06,0.01305206463195691,42,107.40918367346939,99.35807184047273,37.09
Skincare,SKU-000637,102.88,1,480,49382.4,384,27.98,120,11.01,Amazon Logistics,47.75,Supplier H,Seattle,600,130.1,2.28,Road,Route C,58.95,Pass,49252.3,0.39462809917355374,264,102.66611226611226,99.7365458138932,38.99
Accessories,SKU-000638,136.7,1,227,31030.9,141,3.77,195,4.48,FedEx,36.61,Supplier A,Boston,3746,78.82,4.23,Rail,Route E,293.55,Pass,30952.08,0.18678571428571428,-54,136.10043859649124,99.7459951209923,8.25
Fragrances,SKU-000639,36.53,0,422,15415.66,579,14.05,446,13.74,DHL,46.64,Supplier F,Boston,2463,67.82,8.46,Air,Route A,480.47,Pass,15347.84,0.1043400447427293,133,36.44364066193853,99.56005775944722,27.79
Accessories,SKU-000640,15.69,0,426,6683.94,915,10.79,136,3.16,Amazon Logistics,29.96,Supplier E,Los Angeles,1956,59.64,6.7,Air,Route E,226.07,Pass,6624.299999999999,0.21868613138686133,779,15.653255269320843,99.10771191841937,13.95
Fragrances,SKU-000641,68.51,1,325,22265.75,112,26.25,185,9.77,DHL,20.65,Supplier F,Houston,3252,107.55,7.33,Rail,Route E,239.06,Pass,22158.2,0.11102150537634407,-73,68.29984662576688,99.51697113279364,36.019999999999996
Accessories,SKU-000642,143.89,1,484,69642.76,711,3.42,60,1.4,Amazon Logistics,70.47,Supplier E,San Francisco,1996,102.39,5.87,Road,Route C,486.01,Pass,69540.37,1.1552459016393442,651,143.59331958762886,99.85297825646198,4.82
Accessories,SKU-000643,48.35,1,226,10927.1,561,7.12,448,10.01,Amazon Logistics,53.88,Supplier C,San Francisco,1818,33.45,4.5,Air,Route C,362.57,Pass,10893.65,0.12000000000000001,113,48.13700440528635,99.69388035251805,17.13
Cosmetics,SKU-000644,137.95,1,129,17795.55,188,22.82,363,4.88,FedEx,24.01,Supplier E,Seattle,1878,102.36,7.59,Rail,Route E,373.63,Fail,17693.19,0.06596153846153846,-175,136.88884615384615,99.42480002022978,27.7
Accessories,SKU-000645,194.28,1,448,87037.44,747,2.49,443,7.3,UPS,35.36,Supplier H,Chicago,4892,41.6,0.68,Road,Route E,303.22,Pass,86995.84,0.07963963963963964,304,193.84730512249445,99.95220447660225,9.79
Haircare,SKU-000646,27.84,0,403,11219.52,234,15.28,385,5.83,Amazon Logistics,61.22,Supplier H,Dallas,3157,7.69,6.73,Sea,Route D,488.57,Pass,11211.83,0.15860103626943006,-151,27.771089108910893,99.93145874333305,21.11
Cosmetics,SKU-000647,137.79,1,184,25353.36,254,13.82,139,3.42,Amazon Logistics,11.86,Supplier D,Houston,4927,106.39,9.97,Air,Route A,359.99,Pass,25246.97,0.08471428571428571,115,137.0451891891892,99.58037120129245,17.240000000000002
Accessories,SKU-000648,94.31,0,32,3017.92,821,10.7,248,9.71,FedEx,19.01,Supplier E,San Francisco,2813,98.5,7.8,Air,Route A,452.76,Pass,2919.42,0.07634538152610443,573,91.45212121212121,96.7361626550737,20.41
Skincare,SKU-000649,174.95,1,222,38838.9,263,12.44,149,13.35,UPS,11.96,Supplier D,Los Angeles,3928,64.57,2.91,Rail,Route B,364.72,Fail,38774.33,0.07973333333333334,114,174.16547085201793,99.83374915355482,25.79
Haircare,SKU-000650,43.66,0,414,18075.24,305,16.37,371,14.43,USPS,82.17,Supplier H,Seattle,4847,81.22,2.78,Rail,Route E,380.8,Pass,17994.02,0.22088709677419355,-66,43.5547951807229,99.55065603554918,30.8
Haircare,SKU-000651,141.6,1,244,34550.4,184,5.68,337,3.69,USPS,76.48,Supplier G,New York,1194,142.34,6.67,Road,Route E,180.68,Pass,34408.060000000005,0.22627218934911245,-153,141.02204081632652,99.58802213577846,9.37
Haircare,SKU-000652,169.24,0,22,3723.28,622,17.59,356,11.04,UPS,76.56,Supplier G,Seattle,145,91.3,8.96,Sea,Route E,186.57,Pass,3631.98,0.21445378151260505,266,161.8817391304348,97.54786102576223,28.63
Cosmetics,SKU-000653,189.48,1,110,20842.8,924,24.36,292,10.3,DHL,73.05,Supplier F,San Francisco,1545,100.39,5.78,Sea,Route E,402.34,Pass,20742.41,0.2493174061433447,632,187.77297297297298,99.51834686318537,34.66
Accessories,SKU-000654,139.82,0,426,59563.32,871,23.04,136,5.81,FedEx,68.59,Supplier F,New York,2296,14.27,5.27,Rail,Route A,183.52,Fail,59549.05,0.5006569343065693,735,139.49255269320844,99.97604230254458,28.849999999999998
Accessories,SKU-000655,104.46,0,33,3447.18,137,5.46,387,1.27,UPS,50.31,Supplier F,Atlanta,3301,29.07,1.6,Rail,Route C,303.25,Fail,3418.1099999999997,0.12966494845360826,-250,101.38764705882352,99.15670199989556,6.73
Skincare,SKU-000656,127.39,0,373,47516.47,885,5.33,113,10.66,USPS,66.02,Supplier E,Miami,555,48.64,7.15,Road,Route D,162.21,Pass,47467.83,0.5791228070175438,772,127.04938502673797,99.8976354935457,15.99
Skincare,SKU-000657,175.09,0,20,3501.8,256,8.78,187,14.24,Amazon Logistics,8.64,Supplier F,Seattle,1762,83.21,7.02,Rail,Route C,417.64,Pass,3418.59,0.04595744680851064,69,166.75238095238097,97.62379347764008,23.02
Haircare,SKU-000658,118.42,0,282,33394.44,178,11.47,360,9.85,USPS,64.04,Supplier E,Los Angeles,3024,117.61,9.67,Road,Route C,99.73,Pass,33276.83,0.17739612188365653,-182,118.00155477031802,99.64781562439735,21.32
Skincare,SKU-000659,15.77,0,461,7269.97,872,12.85,171,7.09,Amazon Logistics,78.9,Supplier E,Los Angeles,1065,51.58,3.0,Road,Route A,423.25,Pass,7218.39,0.45872093023255817,701,15.7358658008658,99.29050601309221,19.939999999999998
Cosmetics,SKU-000660,186.88,1,440,82227.2,52,20.71,293,8.35,FedEx,52.53,Supplier B,Dallas,1628,56.68,7.56,Sea,Route D,321.23,Pass,82170.52,0.1786734693877551,-241,186.4562358276644,99.93106903798258,29.060000000000002
Accessories,SKU-000661,141.01,0,290,40892.9,983,2.64,573,3.79,Amazon Logistics,38.96,Supplier B,Chicago,3076,42.14,4.34,Road,Route E,134.11,Pass,40850.76,0.06787456445993031,410,140.52542955326462,99.89695032634027,6.43
Haircare,SKU-000662,138.54,1,103,14269.62,803,2.01,515,11.51,UPS,31.36,Supplier E,Seattle,3171,41.92,5.58,Sea,Route A,293.92,Pass,14227.7,0.06077519379844961,288,137.20788461538461,99.7062290376338,13.52
Skincare,SKU-000663,50.98,1,210,10705.8,170,12.37,120,11.45,Amazon Logistics,66.07,Supplier G,San Francisco,4969,142.59,8.16,Sea,Route A,177.12,Fail,10563.21,0.5460330578512396,50,50.738388625592414,98.6681051392703,23.82
Cosmetics,SKU-000664,135.19,1,30,4055.7,434,21.22,576,3.04,DHL,70.82,Supplier D,Miami,2621,97.14,2.22,Sea,Route D,195.56,Fail,3958.56,0.12273830155979201,-142,130.8290322580645,97.60485242991346,24.259999999999998
Cosmetics,SKU-000665,84.83,1,349,29605.67,663,6.61,101,13.29,UPS,87.74,Supplier H,Houston,1226,27.61,3.43,Rail,Route B,208.19,Pass,29578.059999999998,0.8601960784313725,562,84.58762857142857,99.90674083714369,19.9
Skincare,SKU-000666,133.73,1,476,63655.48,87,19.6,548,4.77,FedEx,37.52,Supplier H,San Francisco,3504,109.73,7.73,Sea,Route A,78.49,Pass,63545.75,0.0683424408014572,-461,133.44964360587002,99.82761892613172,24.37
Accessories,SKU-000667,30.25,0,220,6655.0,390,8.54,92,14.75,UPS,78.13,Supplier C,Los Angeles,4592,109.69,5.7,Road,Route C,493.68,Pass,6545.31,0.8401075268817204,298,30.1131221719457,98.35176558978212,23.29
Skincare,SKU-000668,134.99,0,149,20113.51,974,26.7,33,6.36,DHL,58.33,Supplier A,Atlanta,2443,101.64,0.92,Rail,Route C,64.19,Fail,20011.87,1.7155882352941176,941,134.09006666666664,99.4946680116996,33.06
Haircare,SKU-000669,199.89,0,302,60366.78,694,26.98,452,3.49,FedEx,88.87,Supplier B,San Francisco,206,24.53,4.3,Road,Route E,348.12,Pass,60342.25,0.19618101545253863,242,199.23029702970297,99.95936506800595,30.47
Skincare,SKU-000670,19.16,1,307,5882.12,763,9.62,176,5.92,USPS,55.14,Supplier E,Boston,2677,64.16,5.87,Rail,Route A,217.05,Pass,5817.96,0.3115254237288136,587,19.097792207792207,98.90923680577751,15.54
Cosmetics,SKU-000671,195.66,0,410,80220.6,909,7.67,151,7.16,DHL,54.17,Supplier A,Los Angeles,3254,20.48,9.1,Road,Route E,340.7,Pass,80200.12000000001,0.35638157894736844,758,195.18394160583944,99.97447039787785,14.83
Skincare,SKU-000672,87.31,0,110,9604.1,70,12.93,357,1.97,FedEx,59.9,Supplier B,Seattle,4483,123.41,1.88,Air,Route A,210.31,Pass,9480.69,0.16731843575418995,-287,86.52342342342342,98.7150279568101,14.9
Accessories,SKU-000673,175.44,0,313,54912.72,291,7.98,423,9.1,Amazon Logistics,76.18,Supplier C,Atlanta,4153,100.0,8.06,Air,Route D,353.19,Pass,54812.72,0.17966981132075474,-132,174.8812738853503,99.81789283065928,17.08
Fragrances,SKU-000674,158.65,0,368,58383.2,504,20.5,395,9.37,UPS,96.65,Supplier H,Boston,4901,78.54,1.31,Air,Route A,378.16,Pass,58304.659999999996,0.24406565656565657,109,158.220054200542,99.86547499965744,29.869999999999997
Skincare,SKU-000675,117.73,0,37,4356.01,670,24.96,578,11.35,FedEx,11.99,Supplier D,New York,314,54.74,2.42,Road,Route B,360.75,Pass,4301.27,0.02070811744386874,92,114.63184210526316,98.7433454009518,36.31
Accessories,SKU-000676,150.31,1,50,7515.5,352,20.52,126,1.41,UPS,10.08,Supplier E,Miami,4539,31.72,2.43,Rail,Route C,101.28,Pass,7483.78,0.07937007874015749,226,147.36274509803923,99.57793892621915,21.93
Accessories,SKU-000677,176.92,0,364,64398.88,645,24.91,284,8.58,Amazon Logistics,94.07,Supplier C,Los Angeles,4389,20.43,8.77,Sea,Route D,345.6,Pass,64378.45,0.33007017543859646,361,176.43528767123286,99.96827584579111,33.49
Cosmetics,SKU-000678,86.79,1,312,27078.48,644,12.51,224,1.74,FedEx,55.34,Supplier H,Seattle,4353,145.54,1.99,Sea,Route C,175.99,Pass,26932.94,0.24595555555555557,420,86.51271565495207,99.4625252229815,14.25
Accessories,SKU-000679,72.14,1,155,11181.7,852,5.53,98,10.82,USPS,63.42,Supplier G,Boston,564,33.95,7.87,Road,Route E,62.96,Pass,11147.75,0.6406060606060606,754,71.6775641025641,99.69637890481768,16.35
Accessories,SKU-000680,136.84,1,265,36262.6,118,22.4,174,1.78,DHL,50.83,Supplier B,Boston,2472,13.68,4.62,Road,Route D,236.67,Fail,36248.92,0.29045714285714286,-56,136.32556390977442,99.96227518159205,24.18
Accessories,SKU-000681,163.49,1,471,77003.79,178,11.45,266,13.76,FedEx,13.9,Supplier E,Chicago,691,144.44,9.99,Road,Route B,245.09,Pass,76859.34999999999,0.05205992509363296,-88,163.14362288135592,99.81242481701224,25.21
Accessories,SKU-000682,154.83,1,236,36539.88,245,20.47,550,10.83,Amazon Logistics,77.97,Supplier A,Boston,2288,84.6,8.39,Road,Route C,260.23,Fail,36455.28,0.14150635208711435,-305,154.17670886075948,99.76847214604975,31.299999999999997
Haircare,SKU-000683,161.58,0,245,39587.1,189,8.85,557,8.1,FedEx,75.99,Supplier G,Miami,983,120.52,7.4,Sea,Route A,367.17,Pass,39466.58,0.13618279569892472,-368,160.9231707317073,99.69555739117037,16.95
Haircare,SKU-000684,92.76,0,370,34321.2,493,3.36,173,7.18,UPS,34.61,Supplier H,Atlanta,4258,11.35,8.71,Rail,Route A,188.98,Pass,34309.85,0.19890804597701148,320,92.5099730458221,99.9669300607205,10.54
Cosmetics,SKU-000685,165.39,0,389,64336.71,332,29.78,173,2.83,FedEx,34.09,Supplier G,Atlanta,403,87.21,6.34,Sea,Route A,191.88,Pass,64249.5,0.1959195402298851,159,164.96592307692308,99.86444752925662,32.61
Skincare,SKU-000686,32.84,1,464,15237.76,361,5.53,111,5.07,USPS,84.59,Supplier F,Boston,4591,62.74,8.44,Road,Route D,77.25,Pass,15175.02,0.7552678571428572,250,32.76937634408602,99.58825969171322,10.600000000000001
Accessories,SKU-000687,113.45,0,498,56498.1,795,29.66,452,13.17,FedEx,11.87,Supplier D,Seattle,433,116.93,2.61,Air,Route B,359.07,Fail,56381.17,0.02620309050772627,343,113.22264529058116,99.79303728797959,42.83
Skincare,SKU-000688,11.09,0,22,243.98,584,29.34,357,13.66,DHL,88.7,Supplier H,Los Angeles,2933,10.57,0.98,Sea,Route B,305.52,Pass,233.41,0.24776536312849162,227,10.607826086956521,95.66767767849824,43.0
Skincare,SKU-000689,71.67,1,219,15695.73,714,24.02,499,1.01,FedEx,29.38,Supplier G,Seattle,4606,63.25,6.16,Air,Route B,207.24,Pass,15632.48,0.05876,215,71.34422727272727,99.59702415879987,25.03
Cosmetics,SKU-000690,79.63,1,238,18951.94,326,20.12,150,9.32,UPS,61.33,Supplier B,Dallas,2431,120.87,4.35,Air,Route C,367.34,Pass,18831.07,0.406158940397351,176,79.29682008368201,99.36222887999857,29.44
Accessories,SKU-000691,85.27,1,406,34619.62,110,17.76,469,11.07,FedEx,93.92,Supplier D,Los Angeles,4661,80.79,4.26,Road,Route D,291.81,Pass,34538.83,0.19982978723404254,-359,85.0604914004914,99.76663522014395,28.830000000000002
Accessories,SKU-000692,142.14,1,109,15493.26,368,26.12,292,9.66,USPS,69.42,Supplier E,New York,179,84.76,5.27,Sea,Route A,261.16,Fail,15408.5,0.2369283276450512,76,140.84781818181818,99.45292340023984,35.78
Fragrances,SKU-000693,83.83,0,40,3353.2,939,9.39,196,2.14,Amazon Logistics,44.37,Supplier F,Miami,3863,19.09,3.61,Rail,Route C,280.1,Pass,3334.1099999999997,0.22522842639593907,743,81.78536585365853,99.43069306930693,11.530000000000001
Skincare,SKU-000694,95.25,1,395,37623.75,101,14.56,68,4.05,FedEx,70.51,Supplier H,Seattle,2931,24.19,6.26,Sea,Route B,336.36,Pass,37599.56,1.0218840579710147,33,95.0094696969697,99.93570550516628,18.61
Skincare,SKU-000695,55.13,1,25,1378.25,905,18.96,586,4.5,FedEx,37.68,Supplier C,Chicago,2077,103.16,0.31,Rail,Route A,347.0,Pass,1275.09,0.064190800681431,319,53.00961538461539,92.51514601850171,23.46
Haircare,SKU-000696,80.92,0,146,11814.32,202,12.92,374,12.64,DHL,31.34,Supplier D,Atlanta,832,102.88,9.7,Rail,Route D,180.03,Pass,11711.44,0.08357333333333333,-172,80.36952380952381,99.1291923699375,25.560000000000002
Fragrances,SKU-000697,53.18,0,338,17974.84,798,13.4,327,7.48,USPS,99.68,Supplier A,Boston,4076,146.97,9.25,Road,Route E,113.33,Pass,17827.87,0.3039024390243903,471,53.02312684365782,99.18235711694791,20.880000000000003
Haircare,SKU-000698,23.91,1,175,4184.25,360,10.58,65,7.82,Amazon Logistics,76.33,Supplier B,Los Angeles,1917,108.23,9.35,Rail,Route B,120.49,Pass,4076.02,1.1565151515151515,295,23.774147727272727,97.41339547111191,18.4
Haircare,SKU-000699,124.66,0,468,58340.88,863,17.36,321,14.09,UPS,66.25,Supplier H,Boston,1484,76.52,3.65,Sea,Route B,337.73,Pass,58264.36,0.20574534161490685,542,124.39420042643923,99.868839825522,31.45
Haircare,SKU-000700,136.96,1,319,43690.24,593,25.67,427,9.92,FedEx,38.75,Supplier A,New York,2224,129.31,5.32,Sea,Route B,442.79,Pass,43560.93,0.0905373831775701,166,136.53199999999998,99.70403000761728,35.59
Cosmetics,SKU-000701,127.7,1,449,57337.3,616,6.84,208,13.58,Amazon Logistics,9.67,Supplier D,Dallas,1298,20.15,9.54,Air,Route B,234.27,Pass,57317.15,0.046267942583732055,408,127.41622222222223,99.9648570825623,20.42
Cosmetics,SKU-000702,98.06,0,479,46970.74,913,28.1,148,7.39,UPS,7.95,Supplier H,Boston,2392,70.15,9.02,Rail,Route A,126.28,Pass,46900.59,0.053355704697986575,765,97.85570833333333,99.85065170359249,35.49
Haircare,SKU-000703,82.16,0,490,40258.4,438,20.98,580,3.09,USPS,57.65,Supplier F,Seattle,4317,46.63,7.9,Road,Route D,390.47,Fail,40211.770000000004,0.09922547332185887,-142,81.99266802443992,99.88417324086403,24.07
Fragrances,SKU-000704,174.03,1,109,18969.27,597,24.87,556,14.02,USPS,77.39,Supplier C,Los Angeles,284,20.17,4.07,Road,Route C,424.62,Fail,18949.100000000002,0.13894075403949732,41,172.4479090909091,99.89367013069032,38.89
Skincare,SKU-000705,108.63,1,118,12818.34,671,17.13,285,7.42,Amazon Logistics,56.05,Supplier C,Chicago,4227,115.71,5.64,Sea,Route A,446.26,Pass,12702.630000000001,0.19597902097902098,386,107.71714285714286,99.09730901193134,24.549999999999997
Fragrances,SKU-000706,101.04,1,352,35566.08,226,23.61,137,3.54,UPS,84.87,Supplier A,New York,1097,79.06,7.93,Rail,Route D,323.07,Fail,35487.020000000004,0.615,89,100.75376770538244,99.7777095479738,27.15
Accessories,SKU-000707,14.87,0,182,2706.34,411,1.47,483,5.23,USPS,8.18,Supplier E,San Francisco,2086,85.73,2.73,Road,Route C,437.33,Pass,2620.61,0.016900826446280992,-72,14.788743169398908,96.83225315370574,6.7
Cosmetics,SKU-000708,74.84,1,246,18410.64,363,24.73,163,1.71,Amazon Logistics,39.84,Supplier E,Miami,2909,64.63,6.26,Rail,Route B,56.94,Pass,18346.01,0.2429268292682927,200,74.537004048583,99.64895299674535,26.44
Skincare,SKU-000709,82.24,1,171,14063.04,856,2.16,461,7.56,USPS,27.52,Supplier F,Dallas,4764,71.75,8.28,Rail,Route D,98.26,Pass,13991.29,0.05956709956709957,395,81.76186046511629,99.48979736955879,9.719999999999999
Skincare,SKU-000710,85.78,1,402,34483.56,897,26.81,219,12.94,USPS,47.49,Supplier C,Seattle,2457,21.82,7.07,Air,Route B,91.66,Pass,34461.74,0.21586363636363637,678,85.56714640198511,99.93672347054654,39.75
Accessories,SKU-000711,120.23,1,225,27051.75,146,29.77,176,14.07,USPS,11.88,Supplier A,Miami,1779,102.57,4.79,Road,Route D,370.67,Pass,26949.18,0.06711864406779662,-30,119.69800884955752,99.62083783858715,43.84
Accessories,SKU-000712,111.38,1,273,30406.74,930,9.53,506,14.06,DHL,95.64,Supplier A,Chicago,3139,67.7,5.85,Air,Route E,81.31,Fail,30339.04,0.18863905325443786,424,110.97350364963505,99.77735199498532,23.59
Haircare,SKU-000713,125.5,0,272,34136.0,262,7.1,153,2.75,UPS,26.21,Supplier H,Miami,4986,123.43,9.89,Road,Route B,273.36,Pass,34012.57,0.1701948051948052,109,125.04029304029304,99.63841692055308,9.85
Cosmetics,SKU-000714,155.33,1,301,46754.33,878,23.2,167,6.35,Amazon Logistics,92.62,Supplier H,Atlanta,2611,33.46,6.02,Rail,Route B,262.72,Pass,46720.87,0.5513095238095238,711,154.81566225165562,99.92843443591214,29.549999999999997
Cosmetics,SKU-000715,164.47,1,283,46545.01,186,8.34,355,1.4,Amazon Logistics,45.46,Supplier A,Los Angeles,3627,34.73,7.86,Road,Route B,189.82,Fail,46510.28,0.12769662921348315,-169,163.89088028169016,99.9253840529844,9.74
Fragrances,SKU-000716,146.44,1,12,1757.28,55,26.1,90,12.97,UPS,98.62,Supplier H,Miami,3126,98.64,7.27,Sea,Route A,441.68,Fail,1658.6399999999999,1.0837362637362637,-35,135.17538461538462,94.38677956842392,39.07
Haircare,SKU-000717,191.55,1,37,7087.35,158,3.98,252,6.02,UPS,57.64,Supplier D,Seattle,2845,127.67,7.01,Rail,Route C,126.69,Fail,6959.68,0.22782608695652173,-94,186.5092105263158,98.19862148757998,10.0
Haircare,SKU-000718,13.46,0,335,4509.1,596,4.65,353,9.84,UPS,93.43,Supplier H,San Francisco,4273,73.47,7.16,Road,Route B,208.61,Pass,4435.63,0.2639265536723164,243,13.419940476190478,98.37062828502361,14.49
Haircare,SKU-000719,47.2,0,437,20626.4,88,29.4,109,11.01,UPS,5.51,Supplier F,Atlanta,2681,110.41,4.54,Air,Route B,398.38,Pass,20515.99,0.05009090909090909,-21,47.092237442922375,99.46471512236745,40.41
Haircare,SKU-000720,11.44,0,158,1807.52,711,20.54,353,7.02,FedEx,76.08,Supplier E,Atlanta,4303,149.9,4.74,Air,Route A,63.69,Pass,1657.62,0.21491525423728813,358,11.368050314465409,91.70686908028681,27.56
Cosmetics,SKU-000721,133.02,1,37,4921.74,474,25.56,218,5.29,Amazon Logistics,90.79,Supplier E,Miami,2911,148.59,4.68,Rail,Route A,352.83,Pass,4773.15,0.41456621004566213,256,129.5194736842105,96.98094576308378,30.849999999999998
Cosmetics,SKU-000722,180.63,1,497,89773.11,679,10.41,180,14.47,FedEx,18.27,Supplier D,Dallas,4190,112.93,0.33,Air,Route E,417.38,Pass,89660.18000000001,0.10093922651933701,499,180.2672891566265,99.87420509326235,24.880000000000003
Haircare,SKU-000723,56.26,0,319,17946.94,310,20.62,557,14.5,USPS,14.13,Supplier B,Houston,469,112.24,2.41,Rail,Route D,469.52,Pass,17834.699999999997,0.025322580645161293,-247,56.0841875,99.37460090689554,35.120000000000005
Fragrances,SKU-000724,186.14,0,447,83204.58,475,18.23,140,5.05,USPS,45.33,Supplier D,Dallas,3843,40.9,1.55,Rail,Route B,444.33,Fail,83163.68000000001,0.32148936170212766,335,185.72450892857142,99.95084405209425,23.28
Skincare,SKU-000725,21.45,0,74,1587.3,136,18.49,320,7.71,Amazon Logistics,93.7,Supplier F,Boston,2104,125.86,8.86,Rail,Route D,193.72,Fail,1461.44,0.29190031152647977,-184,21.163999999999998,92.07081207081208,26.2
Skincare,SKU-000726,187.54,1,365,68452.1,514,20.79,594,14.62,USPS,56.53,Supplier A,Seattle,1803,63.74,2.75,Road,Route A,313.86,Pass,68388.36,0.09500840336134454,-80,187.02759562841533,99.90688379173173,35.41
Fragrances,SKU-000727,76.81,1,30,2304.3,125,17.69,455,1.07,UPS,55.11,Supplier D,Houston,3424,144.49,1.38,Rail,Route A,84.78,Pass,2159.8100000000004,0.12085526315789473,-330,74.33225806451614,93.72954910384934,18.76
Haircare,SKU-000728,29.27,0,261,7639.47,520,13.44,87,6.78,FedEx,18.41,Supplier A,Los Angeles,540,16.81,1.2,Air,Route E,166.04,Fail,7622.66,0.20920454545454545,433,29.158282442748092,99.77995855733447,20.22
Cosmetics,SKU-000729,102.32,0,244,24966.08,463,9.0,478,2.41,UPS,5.08,Supplier F,Atlanta,3357,68.2,7.0,Sea,Route C,92.4,Fail,24897.88,0.010605427974947809,-15,101.90236734693879,99.72682936207846,11.41
Skincare,SKU-000730,58.79,0,236,13874.44,874,23.29,533,8.13,USPS,81.96,Supplier G,Seattle,3006,85.6,0.06,Road,Route A,191.83,Fail,13788.84,0.15348314606741573,341,58.541940928270044,99.38303816226096,31.42
Accessories,SKU-000731,64.13,1,22,1410.86,944,7.56,417,1.35,FedEx,13.32,Supplier F,Chicago,326,63.75,4.71,Air,Route B,443.83,Fail,1347.11,0.03186602870813397,527,61.34173913043478,95.48147938137022,8.91
